Location,Element,Start Time,End Time,Value
新竹市,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,多雲時晴
新竹市,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,晴時多雲
新竹市,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,晴時多雲
新竹市,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,多雲短暫陣雨或雷雨
新竹市,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,陰短暫陣雨或雷雨
新竹市,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,陰短暫陣雨或雷雨
新竹市,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,陰時多雲短暫陣雨或雷雨
新竹市,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,多雲
新竹市,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,晴時多雲
新竹市,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,多雲
新竹市,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,晴時多雲
新竹市,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,多雲時晴
新竹市,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,多雲
嘉義市,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,31
嘉義市,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,27
嘉義市,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,33
嘉義市,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,29
嘉義市,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,31
嘉義市,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,27
嘉義市,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,26
嘉義市,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,24
嘉義市,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,30
嘉義市,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,27
嘉義市,最高溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,31
嘉義市,最高溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,28
嘉義市,最高溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,32
嘉義市,最高溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,28
嘉義市,最低溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,27
嘉義市,最低溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,21
嘉義市,最低溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,21
嘉義市,最低溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,22
嘉義市,最低溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,22
嘉義市,最低溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,20
嘉義市,最低溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,20
嘉義市,最低溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,20
嘉義市,最低溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,20
嘉義市,最低溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,21
嘉義市,最低溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,21
嘉義市,最低溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,22
嘉義市,最低溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,22
嘉義市,最低溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,22
嘉義市,12小時降雨機率,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,0
嘉義市,12小時降雨機率,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,0
嘉義市,12小時降雨機率,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,10
嘉義市,12小時降雨機率,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,20
嘉義市,12小時降雨機率,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,30
嘉義市,12小時降雨機率,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,30
嘉義市,12小時降雨機率,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,-
嘉義市,12小時降雨機率,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,-
嘉義市,12小時降雨機率,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,-
嘉義市,12小時降雨機率,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,-
嘉義市,12小時降雨機率,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,-
嘉義市,12小時降雨機率,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,-
嘉義市,12小時降雨機率,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,-
嘉義市,12小時降雨機率,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,-
嘉義市,天氣現象,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,晴時多雲
嘉義市,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,晴時多雲
嘉義市,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,晴時多雲
嘉義市,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,晴時多雲
嘉義市,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,多雲短暫陣雨或雷雨
嘉義市,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,多雲短暫陣雨或雷雨
嘉義市,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,多雲短暫陣雨或雷雨
嘉義市,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,多雲短暫陣雨或雷雨
嘉義市,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,晴時多雲
嘉義市,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,晴時多雲
嘉義市,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,多雲
嘉義市,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,多雲時晴
嘉義市,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,晴午後短暫雷陣雨
嘉義市,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,多雲短暫陣雨
臺北市,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,32
臺北市,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,28
臺北市,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,33
臺北市,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,29
臺北市,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,29
臺北市,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,26
臺北市,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,22
臺北市,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,21
臺北市,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,27
臺北市,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,24
臺北市,最高溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,30
臺北市,最高溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,26
臺北市,最高溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,31
臺北市,最高溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,28
臺北市,最低溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,28
臺北市,最低溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,21
臺北市,最低溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,21
臺北市,最低溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,23
臺北市,最低溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,23
臺北市,最低溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,20
臺北市,最低溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,20
臺北市,最低溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,20
臺北市,最低溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,20
臺北市,最低溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,21
臺北市,最低溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,21
臺北市,最低溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,22
臺北市,最低溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,22
臺北市,最低溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,23
臺北市,12小時降雨機率,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,0
臺北市,12小時降雨機率,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,0
臺北市,12小時降雨機率,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,10
臺北市,12小時降雨機率,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,20
臺北市,12小時降雨機率,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,30
臺北市,12小時降雨機率,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,30
臺北市,12小時降雨機率,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,-
臺北市,12小時降雨機率,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,-
臺北市,12小時降雨機率,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,-
臺北市,12小時降雨機率,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,-
臺北市,12小時降雨機率,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,-
臺北市,12小時降雨機率,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,-
臺北市,12小時降雨機率,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,-
臺北市,12小時降雨機率,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,-
臺北市,天氣現象,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,晴時多雲
臺北市,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,晴時多雲
臺北市,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,晴時多雲
臺北市,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,多雲時晴
臺北市,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,多雲時陰短暫陣雨或雷雨
臺北市,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,陰短暫陣雨或雷雨
臺北市,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,陰短暫陣雨或雷雨
臺北市,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,陰短暫陣雨或雷雨
臺北市,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,陰天
臺北市,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,多雲時晴
臺北市,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,多雲
臺北市,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,晴時多雲
臺北市,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,多雲午後短暫雷陣雨
臺北市,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,陰時多雲
高雄市,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,31
高雄市,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,29
高雄市,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,32
高雄市,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,30
高雄市,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,31
高雄市,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,29
高雄市,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,29
高雄市,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,27
高雄市,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,28
高雄市,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,27
高雄市,最高溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,30
高雄市,最高溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,28
高雄市,最高溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,31
高雄市,最高溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,29
高雄市,最低溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,29
高雄市,最低溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,24
高雄市,最低溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,24
高雄市,最低溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,26
高雄市,最低溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,26
高雄市,最低溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,24
高雄市,最低溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,24
高雄市,最低溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,23
高雄市,最低溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,23
高雄市,最低溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,24
高雄市,最低溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,24
高雄市,最低溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,25
高雄市,最低溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,25
高雄市,最低溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,25
高雄市,12小時降雨機率,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,0
高雄市,12小時降雨機率,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,0
高雄市,12小時降雨機率,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,30
高雄市,12小時降雨機率,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,20
高雄市,12小時降雨機率,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,20
高雄市,12小時降雨機率,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,40
高雄市,12小時降雨機率,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,-
高雄市,12小時降雨機率,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,-
高雄市,12小時降雨機率,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,-
高雄市,12小時降雨機率,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,-
高雄市,12小時降雨機率,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,-
高雄市,12小時降雨機率,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,-
高雄市,12小時降雨機率,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,-
高雄市,12小時降雨機率,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,-
高雄市,天氣現象,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,晴時多雲
高雄市,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,晴時多雲
高雄市,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,多雲短暫陣雨
高雄市,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,晴時多雲
高雄市,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,晴時多雲
高雄市,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,多雲短暫陣雨或雷雨
高雄市,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,多雲短暫陣雨或雷雨
高雄市,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,晴時多雲
高雄市,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,晴時多雲
高雄市,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,晴時多雲
高雄市,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,晴時多雲
高雄市,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,晴時多雲
高雄市,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,多雲短暫陣雨
高雄市,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,多雲短暫陣雨
新北市,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,31
新北市,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,27
新北市,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,32
新北市,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,28
新北市,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,28
新北市,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,25
新北市,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,22
新北市,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,21
新北市,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,27
新北市,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,24
新北市,最高溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,29
新北市,最高溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,26
新北市,最高溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,31
新北市,最高溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,27
新北市,最低溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,27
新北市,最低溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,21
新北市,最低溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,21
新北市,最低溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,23
新北市,最低溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,23
新北市,最低溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,20
新北市,最低溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,20
新北市,最低溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,20
新北市,最低溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,20
新北市,最低溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,20
新北市,最低溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,20
新北市,最低溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,22
新北市,最低溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,22
新北市,最低溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,23
新北市,12小時降雨機率,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,0
新北市,12小時降雨機率,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,0
新北市,12小時降雨機率,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,10
新北市,12小時降雨機率,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,20
新北市,12小時降雨機率,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,30
新北市,12小時降雨機率,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,40
新北市,12小時降雨機率,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,-
新北市,12小時降雨機率,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,-
新北市,12小時降雨機率,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,-
新北市,12小時降雨機率,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,-
新北市,12小時降雨機率,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,-
新北市,12小時降雨機率,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,-
新北市,12小時降雨機率,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,-
新北市,12小時降雨機率,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,-
新北市,天氣現象,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,晴時多雲
新北市,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,晴時多雲
新北市,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,晴時多雲
新北市,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,晴時多雲
新北市,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,多雲短暫陣雨或雷雨
新北市,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,陰短暫陣雨或雷雨
新北市,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,陰短暫陣雨或雷雨
新北市,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,陰短暫陣雨或雷雨
新北市,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,陰時多雲
新北市,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,多雲時晴
新北市,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,多雲
新北市,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,晴時多雲
新北市,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,多雲午後短暫雷陣雨
新北市,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,多雲時陰
臺中市,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,30
臺中市,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,27
臺中市,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,32
臺中市,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,29
臺中市,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,29
臺中市,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,26
臺中市,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,24
臺中市,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,23
臺中市,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,29
臺中市,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,27
臺中市,最高溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,30
臺中市,最高溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,27
臺中市,最高溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,30
臺中市,最高溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,28
臺中市,最低溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,27
臺中市,最低溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,22
臺中市,最低溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,22
臺中市,最低溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,23
臺中市,最低溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,23
臺中市,最低溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,21
臺中市,最低溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,21
臺中市,最低溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,20
臺中市,最低溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,20
臺中市,最低溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,22
臺中市,最低溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,22
臺中市,最低溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,23
臺中市,最低溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,23
臺中市,最低溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,24
臺中市,12小時降雨機率,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,0
臺中市,12小時降雨機率,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,0
臺中市,12小時降雨機率,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,0
臺中市,12小時降雨機率,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,20
臺中市,12小時降雨機率,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,30
臺中市,12小時降雨機率,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,30
臺中市,12小時降雨機率,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,-
臺中市,12小時降雨機率,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,-
臺中市,12小時降雨機率,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,-
臺中市,12小時降雨機率,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,-
臺中市,12小時降雨機率,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,-
臺中市,12小時降雨機率,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,-
臺中市,12小時降雨機率,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,-
臺中市,12小時降雨機率,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,-
臺中市,天氣現象,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,晴時多雲
臺中市,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,晴時多雲
